日付,地点名,観測地点名,県,緯度,経度,気温_平均,気温_最高,気温_最低,風速_最大,風向,降水量,天気コード,天気,水温,最大波高,波向,波周期,潮汐,月齢,月相
2024-06-08,高知,高知,高知県,33.56,133.54,19.5,21.1,17.5,5.4,N,0.2,51,弱い霧雨,22.7,0.7,SE,7.3,大潮,1.2,新月
2024-06-08,足摺,足摺,高知県,32.72,132.72,20.7,21.4,20,15.8,E,0.3,51,弱い霧雨,23.9,1.2,ESE,6.3,大潮,1.2,新月
2024-06-08,宇和島,宇和島,愛媛県,33.22,132.56,21,22.1,19.9,13.9,ESE,0,3,曇り,22.2,0.3,SSE,3.3,大潮,1.2,新月
2024-06-08,松山,松山,愛媛県,33.84,132.77,19.3,21.5,16.9,7.1,ESE,0,3,曇り,19.8,0,SW,2.7,大潮,1.2,新月
2024-06-08,来島,来島,愛媛県,34.12,132.99,19.8,20.5,18.9,7.2,E,0,3,曇り,19.4,0,S,2.1,大潮,1.2,新月
2024-06-08,高松,高松,香川県,34.35,134.05,19.8,22.4,16.8,7.7,E,0,3,曇り,20.6,0.1,SE,2.3,大潮,1.2,新月
2024-06-08,阿南,阿南,徳島県,33.92,134.66,20.9,21.6,20,14.7,SSE,0,3,曇り,20.1,0.4,SE,6.1,大潮,1.2,新月
2024-06-09,室戸,室戸,高知県,33.29,134.18,19,19.1,18.9,22.4,ESE,10.1,63,雨,23.1,2,SE,7.3,中潮,2.2,三日月
2024-06-09,高知,高知,高知県,33.56,133.54,19.7,19.8,19.6,20.5,SE,9.2,63,雨,22.8,1.6,SE,6.3,中潮,2.2,三日月
2024-06-09,足摺,足摺,高知県,32.72,132.72,20.8,21.5,20.4,18.7,ESE,43.5,65,強い雨,23.5,2.4,SE,6.9,中潮,2.2,三日月
